0.000000 	 -0.007960 	 -0.058767 	 0.009867
0.001000 	 -0.007904 	 -0.058710 	 0.009918
0.002000 	 -0.007849 	 -0.058653 	 0.009968
0.003000 	 -0.007794 	 -0.058596 	 0.010019
0.004000 	 -0.007738 	 -0.058539 	 0.010070
0.005000 	 -0.007683 	 -0.058482 	 0.010121
0.006000 	 -0.007641 	 -0.058432 	 0.010169
0.007000 	 -0.007633 	 -0.058399 	 0.010213
0.008000 	 -0.007624 	 -0.058366 	 0.010257
0.009000 	 -0.007616 	 -0.058333 	 0.010301
0.010000 	 -0.007608 	 -0.058300 	 0.010345
0.011000 	 -0.007600 	 -0.058267 	 0.010389
0.012000 	 -0.007670 	 -0.058274 	 0.010421
0.013000 	 -0.007799 	 -0.058311 	 0.010444
0.014000 	 -0.007928 	 -0.058349 	 0.010468
0.015000 	 -0.008057 	 -0.058386 	 0.010491
0.016000 	 -0.008186 	 -0.058423 	 0.010515
0.017000 	 -0.008315 	 -0.058460 	 0.010538
0.018000 	 -0.008382 	 -0.058494 	 0.010555
0.019000 	 -0.008437 	 -0.058526 	 0.010571
0.020000 	 -0.008493 	 -0.058559 	 0.010587
0.021000 	 -0.008549 	 -0.058591 	 0.010603
0.022000 	 -0.008604 	 -0.058624 	 0.010619
0.023000 	 -0.008650 	 -0.058656 	 0.010634
0.024000 	 -0.008635 	 -0.058683 	 0.010643
0.025000 	 -0.008620 	 -0.058711 	 0.010652
0.026000 	 -0.008604 	 -0.058739 	 0.010661
0.027000 	 -0.008589 	 -0.058767 	 0.010670
0.028000 	 -0.008574 	 -0.058794 	 0.010679
0.029000 	 -0.008564 	 -0.058834 	 0.010659
0.030000 	 -0.008560 	 -0.058889 	 0.010600
0.031000 	 -0.008557 	 -0.058945 	 0.010540
0.032000 	 -0.008553 	 -0.059000 	 0.010481
0.033000 	 -0.008550 	 -0.059056 	 0.010422
0.034000 	 -0.008546 	 -0.059112 	 0.010362
0.035000 	 -0.008545 	 -0.059173 	 0.010288
0.036000 	 -0.008545 	 -0.059237 	 0.010208
0.037000 	 -0.008544 	 -0.059301 	 0.010128
0.038000 	 -0.008544 	 -0.059365 	 0.010048
0.039000 	 -0.008544 	 -0.059429 	 0.009968
0.040000 	 -0.008543 	 -0.059493 	 0.009888
0.041000 	 -0.008429 	 -0.059483 	 0.009905
0.042000 	 -0.008313 	 -0.059473 	 0.009922
0.043000 	 -0.008198 	 -0.059463 	 0.009940
